ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
212242,Robert Andrich,Germany,Leverkusen,Bundesliga,CDM,29,186,86,82,57,76,76,73,81,85,High,High,Right,3,4,M
223334,Joelinton,Brazil,Newcastle Utd,Premier League,CM,27,186,81,82,78,71,76,82,81,88,High,High,Right,3,3,M
201942,Roberto Firmino,Brazil,Al Ahli,ROSHN Saudi League,CF,32,181,76,82,70,77,79,87,58,77,High,High,Right,5,4,M
227535,Rodrigo Bentancur,Uruguay,Spurs,Premier League,CM,26,187,73,82,70,67,81,83,79,77,Medium,High,Right,4,4,M
248243,Eduardo Camavinga,France,Real Madrid,LALIGA EA SPORTS,CDM,21,182,68,82,79,66,80,82,76,80,High,High,Left,4,3,M
204963,Carvajal,Spain,Real Madrid,LALIGA EA SPORTS,RB,31,173,73,82,82,54,76,79,77,79,Medium,Medium,Right,3,3,M
214997,Ángel Correa,Argentina,Atlético de Madrid,LALIGA EA SPORTS,ST,28,171,70,82,85,84,77,86,50,75,High,Medium,Right,4,4,M
213516,Ricardo Horta,Portugal,SC Braga,Liga Portugal,CAM,29,173,63,82,80,83,80,80,43,70,High,High,Right,3,3,M
210411,Otávio,Portugal,Al Nassr,ROSHN Saudi League,RM,28,171,67,82,78,70,81,85,66,74,High,High,Right,4,3,M
198176,Stefan de Vrij,Holland,Inter,Serie A TIM,CB,31,189,78,82,64,41,64,69,84,76,Medium,High,Right,2,3,M
246242,Boulaye Dia,Senegal,Salernitana,Serie A TIM,ST,27,180,75,82,82,81,62,81,27,77,High,Medium,Right,3,3,M
226268,Federico Dimarco,Italy,Inter,Serie A TIM,LWB,26,175,75,82,79,71,80,79,74,71,High,Medium,Left,3,2,M
235410,Youssef En-Nesyri,Morocco,Sevilla FC,LALIGA EA SPORTS,ST,26,188,78,82,81,82,63,76,36,79,High,High,Left,3,3,M
211738,Mark Flekken,Holland,Brentford,Premier League,GK,30,195,87,82,81,74,83,85,31,81,Medium,Medium,Right,1,4,M
216320,Seko Fofana,Côte d'Ivoire,Al Nassr,ROSHN Saudi League,CM,28,185,74,82,71,77,76,80,73,86,High,High,Right,4,4,M
231591,Javi Galán,Spain,Atlético de Madrid,LALIGA EA SPORTS,LB,29,172,70,82,81,56,77,83,79,72,High,Medium,Left,4,2,M
225341,David García,Spain,CA Osasuna,LALIGA EA SPORTS,CB,29,185,72,82,59,37,66,65,83,77,Medium,Medium,Right,2,3,M
211688,Gayà,Spain,Valencia CF,LALIGA EA SPORTS,LB,28,172,66,82,81,61,77,79,78,74,High,Medium,Left,4,3,M
178509,Olivier Giroud,France,Milan,Serie A TIM,ST,37,193,91,82,43,83,74,74,42,80,Medium,Medium,Left,3,3,M
192318,Mario Götze,Germany,Frankfurt,Bundesliga,CAM,31,176,72,82,63,75,83,85,55,71,Medium,Medium,Right,4,4,M
212096,Vincenzo Grifo,Italy,SC Freiburg,Bundesliga,LM,30,180,76,82,71,80,83,81,40,64,Medium,Medium,Right,4,2,M
209889,Raphaël Guerreiro,Portugal,FC Bayern München,Bundesliga,LB,30,170,69,82,65,78,85,88,76,55,High,Low,Left,4,2,M
251517,Joško Gvardiol,Croatia,Manchester City,Premier League,CB,21,185,80,82,78,54,69,74,82,83,High,High,Left,3,4,M
235790,Kai Havertz,Germany,Arsenal,Premier League,CAM,24,190,82,82,78,79,79,83,45,68,Medium,Medium,Left,4,4,M
229668,Mario Hermoso,Spain,Atlético de Madrid,LALIGA EA SPORTS,CB,28,184,76,82,75,49,74,71,82,79,Medium,High,Left,2,3,M
230938,Franck Yannick Kessié,Côte d'Ivoire,Al Ahli,ROSHN Saudi League,CDM,27,183,74,82,79,76,74,79,81,87,High,High,Right,3,4,M
225850,Presnel Kimpembe,France,Paris SG,Ligue 1 Uber Eats,CB,28,189,80,82,79,43,68,69,81,86,Medium,High,Left,2,3,M
243245,Orkun Kökçü,Turkey,SL Benfica,Liga Portugal,CM,22,175,68,82,72,76,83,80,69,79,Medium,Medium,Right,3,5,M
207410,Mateo Kovačić,Croatia,Manchester City,Premier League,CM,29,177,80,82,69,69,82,87,71,70,High,High,Right,4,4,M
233486,Robin Le Normand,Spain,Real Sociedad,LALIGA EA SPORTS,CB,27,187,81,82,62,26,54,59,84,79,Medium,Medium,Right,2,3,M
219522,Jeremías Conan Ledesma,Argentina,Cádiz CF,LALIGA EA SPORTS,GK,30,186,83,82,83,79,75,84,46,79,Medium,Medium,Right,1,2,M
213565,Thomas Lemar,France,Atlético de Madrid,LALIGA EA SPORTS,CM,28,171,66,82,82,78,83,86,67,65,High,High,Left,4,3,M
241671,Dominik Livaković,Croatia,Fenerbahçe,Trendyol Süper Lig,GK,28,187,79,82,80,76,71,89,56,80,Medium,Medium,Right,1,2,M
222077,Manuel Locatelli,Italy,Juventus,Serie A TIM,CDM,25,185,75,82,67,70,80,78,79,80,Medium,High,Right,3,4,M
199482,Anthony Lopes,Portugal,OL,Ligue 1 Uber Eats,GK,33,184,81,82,84,77,71,86,63,80,Medium,Medium,Left,1,2,M
239837,Alexis Mac Allister,Argentina,Liverpool,Premier League,CM,25,176,72,82,70,79,82,82,70,72,Medium,Medium,Right,3,3,M
231447,Donyell Malen,Holland,Borussia Dortmund,Bundesliga,RM,24,178,77,82,89,80,73,85,35,73,High,Medium,Right,4,4,M
204525,Iñigo Martínez,Spain,FC Barcelona,LALIGA EA SPORTS,CB,32,182,76,82,71,56,67,61,82,80,Medium,Medium,Left,2,3,M
173608,Joselu,Spain,Real Madrid,LALIGA EA SPORTS,ST,33,192,80,82,63,84,69,74,33,77,High,Medium,Right,3,3,M
236401,Noussair Mazraoui,Morocco,FC Bayern München,Bundesliga,RB,26,183,65,82,79,66,77,83,77,74,High,Low,Right,3,3,M
234577,Diogo Costa,Portugal,FC Porto,Liga Portugal,GK,24,192,84,82,80,77,80,86,35,80,Medium,Medium,Right,1,2,M
234642,Édouard Mendy,Senegal,Al Ahli,ROSHN Saudi League,GK,31,197,86,82,80,79,81,83,34,81,Medium,Medium,Right,1,2,M
228618,Ferland Mendy,France,Real Madrid,LALIGA EA SPORTS,LB,28,180,73,82,92,64,76,77,77,86,High,High,Left,4,5,M
233084,Nahuel Molina,Argentina,Atlético de Madrid,LALIGA EA SPORTS,RB,25,175,70,82,85,67,76,79,78,71,High,High,Right,3,3,M
212814,João Mário,Portugal,SL Benfica,Liga Portugal,RM,30,179,73,82,70,79,81,83,69,70,Medium,Medium,Right,3,4,M
253072,Darwin Núñez,Uruguay,Liverpool,Premier League,ST,24,187,80,82,90,81,71,76,43,85,High,High,Right,3,3,M
243580,Loïs Openda,Belgium,RB Leipzig,Bundesliga,ST,23,177,79,82,93,79,68,80,31,78,High,Medium,Right,3,4,M
192366,Nicolás Otamendi,Argentina,SL Benfica,Liga Portugal,CB,35,183,78,82,64,57,64,59,83,85,Medium,High,Right,2,3,M
232498,Isi Palazón,Spain,Rayo Vallecano,LALIGA EA SPORTS,RM,29,169,71,82,84,79,79,82,39,64,High,Medium,Left,3,3,M
240950,Pedro Gonçalves,Portugal,Sporting CP,Liga Portugal,LW,25,173,77,82,76,82,81,84,58,66,High,Medium,Right,4,4,M
204935,Jordan Pickford,England,Everton,Premier League,GK,29,185,77,82,83,77,87,87,51,80,Medium,Medium,Left,1,4,M
224987,Ivan Provedel,Italy,Latium,Serie A TIM,GK,29,192,84,82,83,79,80,85,42,79,Medium,Medium,Right,1,2,M
184134,Fernando,Brazil,Sevilla FC,LALIGA EA SPORTS,CDM,36,183,76,82,63,62,74,73,82,81,Medium,Medium,Right,3,3,M
232488,Cristian Romero,Argentina,Spurs,Premier League,CB,25,185,79,82,70,46,59,66,84,80,Medium,High,Right,3,2,M
233049,Jadon Sancho,England,Manchester Utd,Premier League,LW,23,180,76,82,78,70,80,87,33,47,Medium,Medium,Right,5,3,M
204639,Stefan Savić,Montenegro,Atlético de Madrid,LALIGA EA SPORTS,CB,32,187,80,82,64,35,57,57,85,80,Medium,High,Right,2,3,M
210047,Fabian Schär,Switzerland,Newcastle Utd,Premier League,CB,32,188,84,82,54,68,75,73,84,77,High,High,Right,2,3,M
236772,Dominik Szoboszlai,Hungary,Liverpool,Premier League,CAM,23,186,74,82,83,82,84,82,34,64,Medium,Medium,Right,4,4,M
199434,Dušan Tadić,Serbia,Fenerbahçe,Trendyol Süper Lig,LW,35,181,76,82,64,80,85,83,43,76,Medium,Medium,Left,4,3,M
241788,Mehdi Taremi,Iran,FC Porto,Liga Portugal,ST,31,185,83,82,78,81,76,81,38,74,Medium,Medium,Right,4,4,M
252145,Nuno Mendes,Portugal,Paris SG,Ligue 1 Uber Eats,LB,21,176,70,82,89,58,75,80,77,76,High,Medium,Left,3,4,M
216393,Youri Tielemans,Belgium,Aston Villa,Premier League,CM,26,176,72,82,50,79,85,79,69,69,Medium,Medium,Right,4,5,M
223959,Lucas Torreira,Uruguay,Galatasaray,Trendyol Süper Lig,CDM,27,166,60,82,76,70,77,80,79,78,Medium,High,Right,3,3,M
241461,Ferran Torres,Spain,FC Barcelona,LALIGA EA SPORTS,LW,23,184,77,82,83,79,78,83,35,68,High,Medium,Right,4,4,M
244369,Viktor Tsygankov,Ukraine,Girona FC,LALIGA EA SPORTS,RM,26,178,72,82,85,78,79,81,46,61,High,Medium,Left,4,4,M
223197,Enes Ünal,Turkey,Getafe CF,LALIGA EA SPORTS,ST,26,187,78,82,72,84,70,82,40,80,High,Medium,Right,3,4,M
229558,Dayot Upamecano,France,FC Bayern München,Bundesliga,CB,25,186,90,82,83,45,63,72,81,83,Medium,Medium,Right,3,3,M
240091,Guglielmo Vicario,Italy,Spurs,Premier League,GK,27,188,76,82,83,81,79,85,34,83,Medium,Medium,Right,1,1,M
212188,Timo Werner,Germany,RB Leipzig,Bundesliga,ST,27,180,76,82,91,80,70,82,35,69,High,Medium,Right,3,4,M
196978,Callum Wilson,England,Newcastle Utd,Premier League,ST,31,180,66,82,80,82,67,79,42,76,High,Medium,Right,3,3,M
199503,Granit Xhaka,Switzerland,Leverkusen,Bundesliga,CM,31,185,82,82,49,74,82,73,75,82,Medium,Medium,Left,3,3,M
220502,Mattia Zaccagni,Italy,Latium,Serie A TIM,LW,28,177,63,82,87,77,74,88,57,67,High,Medium,Right,4,4,M
208920,Nathan Aké,Holland,Manchester City,Premier League,CB,28,180,75,81,75,53,72,74,82,77,Medium,High,Left,2,3,M
252308,Ali Al Musrati,Libya,SC Braga,Liga Portugal,CDM,27,189,83,81,62,66,71,71,80,84,Medium,High,Right,2,2,M
157481,Raúl Albiol,Spain,Villarreal CF,LALIGA EA SPORTS,CB,38,190,82,81,36,41,62,63,85,68,Low,High,Right,2,3,M
184087,Toby Alderweireld,Belgium,Royal Antwerp FC,1A Pro League,CB,34,186,81,81,54,61,74,67,83,79,Medium,Medium,Right,2,3,M
230977,Miguel Almirón,Paraguay,Newcastle Utd,Premier League,RW,29,174,70,81,87,77,75,81,56,64,High,High,Left,4,2,M
235844,Edson Álvarez,Mexico,West Ham,Premier League,CDM,26,187,73,81,68,58,68,70,82,87,Low,High,Right,2,3,M
227950,Yeray,Spain,Athletic Club,LALIGA EA SPORTS,CB,28,182,79,81,64,49,68,65,83,76,Medium,Medium,Right,2,3,M
206511,Maximilian Arnold,Germany,VfL Wolfsburg,Bundesliga,CDM,29,184,74,81,66,79,79,78,76,75,High,Medium,Left,3,2,M
206585,Kepa,Spain,Real Madrid,LALIGA EA SPORTS,GK,29,189,85,81,80,78,85,84,34,78,Medium,Medium,Right,1,4,M
263578,Balde,Spain,FC Barcelona,LALIGA EA SPORTS,LB,20,175,69,81,91,48,73,78,75,64,High,Medium,Left,3,4,M
200260,Steven Berghuis,Holland,Ajax,Eredivisie,CAM,32,182,75,81,77,82,82,81,40,69,High,Low,Left,4,3,M
214097,Benjamin Bourigeaud,France,Stade Rennais FC,Ligue 1 Uber Eats,CM,29,178,70,81,73,77,82,81,67,76,High,High,Right,3,3,M
228881,Davide Calabria,Italy,Milan,Serie A TIM,RB,27,177,70,81,79,57,71,77,79,73,High,High,Right,3,3,M
178213,Etienne Capoue,France,Villarreal CF,LALIGA EA SPORTS,CM,35,190,80,81,50,75,78,75,79,78,Medium,Medium,Right,3,3,M
229984,Ben Chilwell,England,Chelsea,Premier League,LB,27,180,77,81,74,60,78,78,77,73,High,Medium,Left,3,3,M
246172,Samuel Chukwueze,Nigeria,Milan,Serie A TIM,RW,24,172,70,81,89,75,74,84,36,63,High,Low,Left,4,2,M
239093,Jonathan Clauss,France,OM,Ligue 1 Uber Eats,RWB,31,178,69,81,83,69,76,78,70,70,High,High,Right,3,3,M
197655,Sebastián Coates,Uruguay,Sporting CP,Liga Portugal,CB,33,196,94,81,66,49,55,62,82,88,Medium,Medium,Right,2,3,M
233927,Lucas Paquetá,Brazil,West Ham,Premier League,CAM,26,180,72,81,72,77,79,84,69,76,High,High,Left,5,4,M
208268,Bryan Cristante,Italy,Roma FC,Serie A TIM,CDM,28,186,80,81,53,73,78,75,78,82,Medium,High,Right,3,4,M
199304,Danilo,Brazil,Juventus,Serie A TIM,CB,32,184,78,81,73,67,74,74,83,78,Medium,High,Right,3,4,M
236276,Arnaut Danjuma,Holland,Everton,Premier League,ST,26,178,74,81,86,81,76,83,44,67,High,Medium,Right,4,4,M
210385,Rui Silva,Portugal,Real Betis,LALIGA EA SPORTS,GK,29,191,91,81,82,76,77,84,31,81,Medium,Medium,Right,1,3,M
243630,Jonathan David,Canada,LOSC Lille,Ligue 1 Uber Eats,ST,23,175,70,81,82,81,71,78,34,75,High,High,Right,3,5,M
209297,Fred,Brazil,Fenerbahçe,Trendyol Süper Lig,CM,30,169,62,81,75,69,79,81,76,70,High,High,Left,4,3,M
178005,Rui Patrício,Portugal,Roma FC,Serie A TIM,GK,35,190,84,81,79,80,77,79,55,79,Medium,Medium,Left,1,2,M
233096,Denzel Dumfries,Holland,Inter,Serie A TIM,RWB,27,188,80,81,83,63,70,73,78,89,High,Medium,Right,2,3,M
199915,Lewis Dunk,England,Brighton,Premier League,CB,32,192,88,81,45,51,66,66,82,80,Medium,High,Right,2,3,M
242444,João Félix,Portugal,FC Barcelona,LALIGA EA SPORTS,CF,24,181,72,81,81,79,78,85,40,67,Medium,Medium,Right,5,4,M
251892,Beto,Portugal,Everton,Premier League,ST,25,194,88,81,86,79,59,75,25,84,High,Medium,Right,3,3,M
240690,Nicolás González,Argentina,Fiorentina,Serie A TIM,RW,25,180,72,81,87,76,73,83,45,64,High,Medium,Left,4,2,M
200888,Danilo Pereira,Portugal,Paris SG,Ligue 1 Uber Eats,CDM,32,188,83,81,50,63,70,71,80,86,Medium,High,Right,3,3,M
190941,Lukáš Hrádecký,Finland,Leverkusen,Bundesliga,GK,34,192,85,81,83,77,65,86,40,79,Medium,Medium,Right,1,3,M
198219,Lorenzo Insigne,Italy,Toronto FC,MLS,LW,32,163,59,81,80,78,81,86,36,44,High,Medium,Right,4,4,M
233731,Alexander Isak,Sweden,Newcastle Utd,Premier League,ST,24,192,77,81,83,81,72,84,39,72,High,Medium,Right,4,5,M
232730,Daichi Kamada,Japan,Latium,Serie A TIM,CAM,27,184,72,81,79,73,80,83,54,64,Medium,Medium,Right,3,4,M
179645,Simon Kjær,Denmark,Milan,Serie A TIM,CB,34,190,86,81,59,54,64,60,83,76,Low,High,Right,2,3,M
237678,Ibrahima Konaté,France,Liverpool,Premier League,CB,24,194,95,81,77,34,57,68,82,82,Medium,High,Right,3,2,M
201455,Geoffrey Kondogbia,Central African Republic,OM,Ligue 1 Uber Eats,CM,30,188,76,81,69,75,76,76,81,89,Medium,High,Left,3,3,M
216354,Andrej Kramarić,Croatia,TSG Hoffenheim,Bundesliga,CF,32,177,73,81,72,81,76,82,32,74,Medium,Medium,Right,4,4,M
247394,Dejan Kulusevski,Sweden,Spurs,Premier League,RW,23,186,75,81,76,77,80,84,56,75,High,Medium,Left,4,3,M
209519,Gaëtan Laborde,France,OGC Nice,Ligue 1 Uber Eats,ST,29,181,78,81,72,81,76,79,40,79,High,High,Left,3,4,M
192563,Bernd Leno,Germany,Fulham,Premier League,GK,31,189,83,81,82,79,73,83,54,82,Medium,Medium,Right,1,3,M
120533,Pepe,Portugal,FC Porto,Liga Portugal,CB,40,188,79,81,75,51,60,61,81,87,Medium,High,Right,2,3,M
226226,Giovani Lo Celso,Argentina,Spurs,Premier League,CAM,27,177,68,81,70,75,83,84,68,73,High,Medium,Left,4,3,M
230899,Ademola Lookman,Nigeria,Bergamo Calcio,Serie A TIM,ST,26,174,71,81,86,81,69,85,30,67,Medium,Medium,Right,4,4,M
221992,Hirving Lozano,Mexico,PSV,Eredivisie,RW,28,175,70,81,93,76,72,82,41,61,High,Low,Right,4,3,M
236045,Reinildo,Mozambique,Atlético de Madrid,LALIGA EA SPORTS,LB,29,180,73,81,84,55,68,75,80,79,Medium,High,Left,3,3,M
255475,Antony,Brazil,Manchester Utd,Premier League,RW,23,172,63,81,83,76,74,87,46,73,High,High,Left,5,2,M
191202,Nemanja Matić,Serbia,Stade Rennais FC,Ligue 1 Uber Eats,CDM,35,194,83,81,34,67,77,77,79,78,Low,Medium,Left,3,3,M
235944,Brais Méndez,Spain,Real Sociedad,LALIGA EA SPORTS,CM,26,187,76,81,71,80,82,81,65,73,Medium,Medium,Left,4,3,M
175943,Dries Mertens,Belgium,Galatasaray,Trendyol Süper Lig,CF,36,169,61,81,76,80,80,83,40,49,Medium,High,Right,4,4,M
205175,Arkadiusz Milik,Poland,Juventus,Serie A TIM,ST,29,186,80,81,59,83,72,78,40,74,Medium,Medium,Left,3,3,M
192883,Henrikh Mkhitaryan,Armenia,Inter,Serie A TIM,CAM,34,177,75,81,78,79,79,83,56,72,Medium,Medium,Right,4,5,M
233064,Mason Mount,England,Manchester Utd,Premier League,CAM,24,181,74,81,72,79,82,80,56,67,High,High,Right,3,4,M
189575,Muniain,Spain,Athletic Club,LALIGA EA SPORTS,CAM,31,170,66,81,80,74,81,85,51,60,Medium,Medium,Right,4,3,M
140233,Guillermo Ochoa,Mexico,Salernitana,Serie A TIM,GK,38,185,78,81,83,73,70,86,50,82,Medium,Medium,Right,1,3,M
201995,Felipe Anderson,Brazil,Latium,Serie A TIM,RW,30,175,70,81,87,78,77,85,63,73,High,High,Right,4,4,M
216409,Matteo Politano,Italy,Napoli FC,Serie A TIM,RW,30,171,67,81,83,77,78,84,42,55,High,Low,Left,4,4,M
243576,Pedro Porro,Spain,Spurs,Premier League,RB,24,173,69,81,82,73,77,81,74,77,High,Medium,Right,3,3,M
168651,Ivan Rakitić,Croatia,Sevilla FC,LALIGA EA SPORTS,CM,35,184,78,81,50,79,84,78,74,70,Medium,Medium,Right,3,4,M
244263,Amir Rrahmani,Kosovo,Napoli FC,Serie A TIM,CB,29,192,83,81,63,51,58,62,83,80,Medium,Medium,Right,2,4,M
226271,Fabián Ruiz,Spain,Paris SG,Ligue 1 Uber Eats,CM,27,189,70,81,55,78,79,80,74,72,Medium,Medium,Left,4,3,M
215316,Gerónimo Rulli,Argentina,Ajax,Eredivisie,GK,31,189,84,81,81,78,80,81,54,80,Medium,Medium,Right,1,3,M
216388,Allan Saint-Maximin,France,Al Ahli,ROSHN Saudi League,LM,26,173,67,81,89,73,73,88,29,68,High,Low,Right,5,4,M
204883,Brice Samba,France,RC Lens,Ligue 1 Uber Eats,GK,29,187,90,81,79,81,79,83,53,79,Medium,Medium,Left,1,3,M
244675,Sancet,Spain,Athletic Club,LALIGA EA SPORTS,CAM,23,188,72,81,73,77,77,82,61,73,High,Medium,Right,4,4,M
235173,Ibrahim Sangaré,Côte d'Ivoire,Nott'm Forest,Premier League,CDM,26,191,77,81,66,66,74,75,81,86,Medium,High,Right,3,4,M
219693,Diego Carlos,Brazil,Aston Villa,Premier League,CB,30,186,79,81,67,47,63,67,81,77,Medium,High,Right,3,4,M
233195,Xaver Schlager,Austria,RB Leipzig,Bundesliga,CDM,26,174,78,81,74,70,74,78,75,80,Medium,High,Left,3,3,M
163587,Kasper Schmeichel,Denmark,RSC Anderlecht,1A Pro League,GK,37,189,89,81,78,77,79,80,45,80,Medium,Medium,Right,1,3,M
207566,William Carvalho,Portugal,Real Betis,LALIGA EA SPORTS,CDM,31,187,79,81,45,68,78,76,76,84,High,Medium,Right,3,4,M
222737,Malcom,Brazil,Al Hilal,ROSHN Saudi League,RM,26,172,74,81,83,79,78,84,28,66,High,Medium,Left,4,3,M
204614,Mário Rui,Portugal,Napoli FC,Serie A TIM,LB,32,170,67,81,81,57,77,80,76,68,High,Medium,Left,3,3,M
225126,Ellyes Skhiri,Tunisia,Frankfurt,Bundesliga,CDM,28,185,74,81,63,73,74,76,80,76,High,High,Right,3,3,M
212523,Anderson Talisca,Brazil,Al Nassr,ROSHN Saudi League,CF,29,189,75,81,79,84,76,81,52,73,Medium,Low,Left,4,4,M
213331,Jonathan Tah,Germany,Leverkusen,Bundesliga,CB,27,195,94,81,67,37,59,61,81,85,Low,Medium,Right,2,4,M
247263,Edmond Tapsoba,Burkina Faso,Leverkusen,Bundesliga,CB,24,194,84,81,75,54,65,70,82,79,Medium,Medium,Right,2,3,M
236786,Martin Terrier,France,Stade Rennais FC,Ligue 1 Uber Eats,LM,26,184,78,81,84,82,75,79,36,72,High,Medium,Right,3,3,M
207421,Leandro Trossard,Belgium,Arsenal,Premier League,CF,29,171,67,81,81,80,78,84,30,61,High,Medium,Right,4,4,M
253306,Manuel Ugarte,Uruguay,Paris SG,Ligue 1 Uber Eats,CDM,22,182,77,81,72,64,73,77,77,80,High,High,Right,3,3,M
208618,Lucas Vázquez,Spain,Real Madrid,LALIGA EA SPORTS,RB,32,173,70,81,81,73,80,80,73,69,High,Medium,Right,4,4,M
211990,Odisseas Vlachodimos,Greece,Nott'm Forest,Premier League,GK,29,190,81,81,84,77,66,84,43,78,Medium,Medium,Right,1,3,M
216201,Iñaki Williams,Ghana,Athletic Club,LALIGA EA SPORTS,RM,29,186,80,81,94,78,71,79,43,84,High,Medium,Right,4,2,M
198717,Wilfried Zaha,Côte d'Ivoire,Galatasaray,Trendyol Süper Lig,LW,31,180,66,81,90,78,72,85,37,76,High,High,Right,5,3,M
215333,Duván Zapata,Colombia,Torino,Serie A TIM,ST,32,189,88,81,75,80,63,77,35,85,High,Medium,Right,3,4,M
231352,Tammy Abraham,England,Roma FC,Serie A TIM,ST,26,195,86,80,81,76,66,77,36,80,Medium,Medium,Right,3,3,M
178086,Adán,Spain,Sporting CP,Liga Portugal,GK,36,190,94,80,78,80,78,78,55,83,Medium,Medium,Left,1,3,M
251852,Karim Adeyemi,Germany,Borussia Dortmund,Bundesliga,LM,21,180,77,80,96,77,71,81,34,68,High,High,Left,4,4,M
197781,Isco,Spain,Real Betis,LALIGA EA SPORTS,CAM,31,176,79,80,62,72,80,83,59,56,Medium,Medium,Right,4,3,M
246191,Julián Álvarez,Argentina,Manchester City,Premier League,ST,23,170,71,80,79,81,76,83,55,76,High,High,Right,4,4,M
224158,Sofyan Amrabat,Morocco,Manchester Utd,Premier League,CDM,27,185,75,80,68,71,77,79,74,80,Low,High,Right,3,2,M
238896,Pepê,Brazil,FC Porto,Liga Portugal,LM,26,173,72,80,86,68,71,83,62,60,High,High,Right,4,2,M
232665,Mauro Arambarri,Uruguay,Getafe CF,LALIGA EA SPORTS,CDM,28,175,74,80,62,65,74,76,79,78,Medium,Medium,Right,3,3,M
184200,Marko Arnautović,Austria,Inter,Serie A TIM,ST,34,192,83,80,74,79,78,79,44,80,Medium,Low,Right,4,4,M
188567,Pierre-Emerick Aubameyang,Gabon,OM,Ligue 1 Uber Eats,ST,34,187,80,80,83,81,72,77,35,64,High,Low,Right,4,4,M
228520,Ezequiel Ávila,Argentina,CA Osasuna,LALIGA EA SPORTS,ST,29,172,81,80,78,81,65,78,45,85,High,High,Right,3,5,M
204234,Edgar Badia,Spain,Elche CF,LALIGA HYPERMOTION,GK,31,180,70,80,79,78,77,80,44,79,Medium,Medium,Right,1,3,M
234742,Harvey Barnes,England,Newcastle Utd,Premier League,LW,26,185,72,80,85,77,75,81,43,69,High,Low,Right,3,4,M
193698,Oliver Baumann,Germany,TSG Hoffenheim,Bundesliga,GK,33,187,82,80,80,80,76,79,39,78,Medium,Medium,Right,1,1,M
235997,Fran Beltrán,Spain,RC Celta,LALIGA EA SPORTS,CDM,24,165,64,80,58,56,78,77,78,66,Medium,High,Right,3,3,M
224196,Ramy Bensebaini,Algeria,Borussia Dortmund,Bundesliga,LB,28,187,82,80,77,70,72,77,79,79,Medium,Medium,Left,3,4,M
225201,Álex Berenguer,Spain,Athletic Club,LALIGA EA SPORTS,LM,28,175,73,80,82,75,76,82,64,66,High,Medium,Right,3,4,M
201389,Cristiano Biraghi,Italy,Fiorentina,Serie A TIM,LB,31,185,78,80,76,69,78,77,76,75,High,Medium,Left,3,3,M
184344,Leonardo Bonucci,Italy,Union Berlin,Bundesliga,CB,36,190,85,80,47,59,70,71,82,75,Medium,High,Right,2,4,M
174543,Claudio Bravo,Chile,Real Betis,LALIGA EA SPORTS,GK,40,184,80,80,78,80,83,80,56,79,Medium,Medium,Right,1,3,M
226162,Emiliano Buendía,Argentina,Aston Villa,Premier League,RM,27,172,72,80,69,74,81,83,66,71,High,High,Right,4,4,M
256079,Moisés Caicedo,Ecuador,Chelsea,Premier League,CDM,22,178,71,80,74,63,72,77,77,74,High,High,Right,3,3,M
138956,Giorgio Chiellini,Italy,LAFC,MLS,CB,39,187,85,80,64,46,60,58,81,82,Medium,High,Left,2,3,M
189271,Francis Coquelin,France,Villarreal CF,LALIGA EA SPORTS,CM,32,176,74,80,67,68,78,79,78,79,Medium,High,Right,3,4,M
193082,Juan Cuadrado,Colombia,Inter,Serie A TIM,RM,35,179,72,80,88,73,78,84,74,68,High,Low,Right,5,3,M
234574,Diogo Dalot,Portugal,Manchester Utd,Premier League,RB,24,184,76,80,81,61,76,78,75,79,High,High,Right,4,4,M
237985,Kevin Danso,Austria,RC Lens,Ligue 1 Uber Eats,CB,25,190,85,80,78,32,55,62,79,85,Medium,High,Right,2,3,M
184392,Matteo Darmian,Italy,Inter,Serie A TIM,CB,34,183,70,80,71,59,73,76,83,71,Medium,Medium,Right,3,5,M
231943,Richarlison,Brazil,Spurs,Premier League,ST,26,184,71,80,77,79,72,82,53,78,High,Medium,Right,4,5,M
190149,De Marcos,Spain,Athletic Club,LALIGA EA SPORTS,RB,34,182,78,80,79,64,75,75,77,79,High,Medium,Right,4,3,M
208461,Marten de Roon,Holland,Bergamo Calcio,Serie A TIM,CDM,32,185,76,80,69,70,71,72,82,83,Medium,High,Right,3,3,M
202477,Deulofeu,Spain,Udinese,Serie A TIM,CF,29,177,73,80,90,79,76,86,30,67,High,Medium,Right,4,4,M
231410,Brahim,Spain,Real Madrid,LALIGA EA SPORTS,CAM,24,171,59,80,81,71,77,83,30,49,High,Medium,Right,4,5,M
227290,Marko Dmitrović,Serbia,Sevilla FC,LALIGA EA SPORTS,GK,31,194,91,80,78,79,79,80,37,81,Medium,Medium,Left,1,2,M
235619,Marcus Edwards,England,Sporting CP,Liga Portugal,RW,25,168,65,80,85,73,71,86,33,48,High,Low,Left,4,3,M
241390,Eljif Elmas,North Macedonia,Napoli FC,Serie A TIM,CAM,24,184,74,80,75,73,76,84,66,69,Medium,Medium,Right,4,4,M
226221,Aritz Elustondo,Spain,Real Sociedad,LALIGA EA SPORTS,CB,29,180,71,80,64,39,64,61,80,77,Low,High,Right,2,3,M
